Date,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Rating,View_Count,Search_Count,Cumulative_View_Count,Cumulative_Search_Count,Event_Score
2025-07-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,107,8,4.6,35,8,6297,1999,7
2025-07-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,100,7,4.5,37,10,6334,2009,1
2025-07-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,92,8,4.4,45,13,6379,2022,3
2025-07-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,86,6,4.4,22,11,6401,2033,14
2025-07-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,79,7,4.5,40,14,6441,2047,18
2025-07-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,74,5,4.4,31,6,6472,2053,19
2025-07-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,67,7,4.6,47,8,6519,2061,12
2025-07-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,58,9,4.6,46,17,6565,2078,5
2025-07-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,49,9,4.5,20,8,6585,2086,5
2025-07-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,41,8,4.5,25,9,6610,2095,4
2025-07-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,32,9,4.5,36,11,6646,2106,17
2025-07-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,26,6,4.5,17,11,6663,2117,2
2025-07-31,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,104,5,4.5,22,7,6685,2124,7
2025-08-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,94,10,4.6,56,13,6741,2137,16
2025-08-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,85,9,4.6,31,17,6772,2154,6
2025-08-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,78,7,4.5,23,7,6795,2161,1
2025-08-04,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,70,8,4.5,28,12,6823,2173,11
2025-08-05,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,62,8,4.6,26,12,6849,2185,7
2025-08-06,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,53,9,4.5,54,8,6903,2193,2
2025-08-07,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,44,9,4.4,46,14,6949,2207,7
2025-08-08,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,35,9,4.5,53,11,7002,2218,10
2025-08-09,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,27,8,4.4,37,11,7039,2229,3
2025-08-10,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,101,9,4.5,51,5,7090,2234,19
2025-08-11,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,91,10,4.5,55,11,7145,2245,10
2025-08-12,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,84,7,4.6,20,12,7165,2257,5
2025-08-13,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,76,8,4.5,24,7,7189,2264,2
2025-08-14,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,66,10,4.4,39,6,7228,2270,15
2025-08-15,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,58,8,4.5,34,15,7262,2285,15
2025-08-16,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,47,11,4.5,57,16,7319,2301,15
2025-08-17,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,38,9,4.5,42,14,7361,2315,6
2025-08-18,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,30,8,4.6,30,6,7391,2321,7
2025-08-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,105,8,4.5,32,8,7423,2329,9
2025-08-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,94,11,4.6,56,9,7479,2338,16
2025-08-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,86,8,4.5,47,15,7526,2353,12
2025-08-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,76,10,4.5,55,14,7581,2367,12
2025-08-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,67,9,4.6,41,10,7622,2377,13
2025-08-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,57,10,4.6,44,21,7666,2398,16
2025-08-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,51,6,4.6,23,9,7689,2407,11
2025-08-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,42,9,4.5,30,15,7719,2422,6
2025-08-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,34,8,4.4,21,11,7740,2433,4
2025-08-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,25,9,4.5,45,6,7785,2439,4
2025-08-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,98,10,4.5,44,15,7829,2454,10
2025-08-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,86,12,4.5,63,12,7892,2466,16
2025-08-31,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,78,8,4.5,43,8,7935,2474,11
2025-09-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,68,10,4.4,37,20,7972,2494,82
2025-09-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,61,7,4.5,37,12,8009,2506,54
2025-09-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,53,8,4.6,33,8,8042,2514,54
2025-09-04,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,45,8,4.5,37,10,8079,2524,62
2025-09-05,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,38,7,4.5,41,4,8120,2528,62
2025-09-06,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,32,6,4.5,21,8,8141,2536,74
2025-09-07,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,104,11,4.5,63,18,8204,2554,63
2025-09-08,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,96,8,4.6,40,14,8244,2568,94
2025-09-09,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,88,8,4.4,31,8,8275,2576,83
2025-09-10,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,79,9,4.5,50,10,8325,2586,80
2025-09-11,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,72,7,4.6,41,7,8366,2593,5
2025-09-12,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,65,7,4.4,42,4,8408,2597,7
2025-09-13,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,54,11,4.5,56,18,8464,2615,19
2025-09-14,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,44,10,4.5,51,11,8515,2626,17
2025-09-15,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,36,8,4.5,49,15,8564,2641,1
2025-09-16,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,27,9,4.5,50,13,8614,2654,16
2025-09-17,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,102,8,4.5,32,7,8646,2661,14
2025-09-18,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,95,7,4.6,32,7,8678,2668,12
2025-09-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,88,7,4.5,27,13,8705,2681,8
2025-09-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,77,11,4.5,42,15,8747,2696,13
2025-09-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,67,10,4.4,48,15,8795,2711,16
2025-09-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,59,8,4.5,28,9,8823,2720,15
2025-09-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,54,5,4.5,14,8,8837,2728,2
2025-09-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,47,7,4.4,34,9,8871,2737,13
2025-09-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,37,10,4.5,51,16,8922,2753,18
2025-09-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,29,8,4.5,37,15,8959,2768,8
2025-09-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,102,10,4.6,38,17,8997,2785,12
2025-09-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,95,7,4.5,46,13,9043,2798,14
2025-09-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,86,9,4.5,42,19,9085,2817,4
2025-09-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,77,9,4.5,53,19,9138,2836,17
2025-10-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,69,8,4.5,26,2,9164,2838,7
2025-10-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,61,8,4.5,39,7,9203,2845,12
2025-10-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,53,8,4.6,29,8,9232,2853,1
2025-10-04,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,41,12,4.5,46,12,9278,2865,15
2025-10-05,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,31,10,4.6,46,18,9324,2883,17
2025-10-06,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,106,8,4.4,25,14,9349,2897,18
2025-10-07,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,97,9,4.5,38,10,9387,2907,9
2025-10-08,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,91,6,4.6,16,6,9403,2913,10
2025-10-09,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,84,7,4.5,24,8,9427,2921,2
2025-10-10,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,77,7,4.5,27,12,9454,2933,16
2025-10-11,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,68,9,4.5,33,18,9487,2951,12
2025-10-12,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,60,8,4.5,29,8,9516,2959,16
2025-10-13,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,51,9,4.5,45,5,9561,2964,11
2025-10-14,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,43,8,4.5,52,10,9613,2974,16
2025-10-15,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,33,10,4.6,49,10,9662,2984,1
2025-10-16,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,25,8,4.4,27,9,9689,2993,3
2025-10-17,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,100,8,4.6,45,7,9734,3000,3
2025-10-18,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,89,11,4.5,51,21,9785,3021,7
2025-10-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,83,6,4.5,18,13,9803,3034,12
2025-10-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,74,9,4.5,48,13,9851,3047,16
2025-10-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,66,8,4.5,48,12,9899,3059,8
2025-10-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,58,8,4.5,42,13,9941,3072,17
2025-10-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,50,8,4.5,53,13,9994,3085,15
2025-10-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,41,9,4.5,36,11,10030,3096,5
2025-10-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,32,9,4.5,34,17,10064,3113,14
2025-10-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,104,11,4.5,44,13,10108,3126,1
2025-10-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,93,11,4.6,35,10,10143,3136,3
2025-10-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,84,9,4.5,50,13,10193,3149,6
2025-10-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,73,11,4.5,50,18,10243,3167,4
2025-10-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,65,8,4.5,35,13,10278,3180,11
2025-10-31,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,55,10,4.5,50,9,10328,3189,1
2025-11-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,46,9,4.5,29,13,10357,3202,13
2025-11-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,38,8,4.5,33,10,10390,3212,2
2025-11-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,30,8,4.6,35,10,10425,3222,4
2025-11-04,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,105,8,4.5,32,13,10457,3235,5
2025-11-05,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,98,7,4.4,33,6,10490,3241,6
2025-11-06,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,92,6,4.5,20,17,10510,3258,3
2025-11-07,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,85,7,4.5,36,5,10546,3263,8
2025-11-08,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,79,6,4.6,36,9,10582,3272,7
2025-11-09,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,71,8,4.4,52,9,10634,3281,11
2025-11-10,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,65,6,4.5,34,8,10668,3289,3
2025-11-11,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,59,6,4.6,31,12,10699,3301,9
2025-11-12,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,53,6,4.5,26,7,10725,3308,12
2025-11-13,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,46,7,4.5,28,8,10753,3316,16
2025-11-14,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,40,6,4.4,18,9,10771,3325,5
2025-11-15,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,31,9,4.5,41,11,10812,3336,0
2025-11-16,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,105,9,4.5,34,13,10846,3349,12
2025-11-17,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,98,7,4.5,25,6,10871,3355,10
2025-11-18,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,91,7,4.5,33,3,10904,3358,4
2025-11-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,88,3,4.5,15,6,10919,3364,3
2025-11-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,79,9,4.5,34,12,10953,3376,12
2025-11-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,72,7,4.5,20,10,10973,3386,2
2025-11-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,64,8,4.6,33,7,11006,3393,11
2025-11-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,53,11,4.5,46,14,11052,3407,2
2025-11-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,50,3,4.5,18,4,11070,3411,16
2025-11-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,45,5,4.5,25,10,11095,3421,2
2025-11-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,38,7,4.5,20,13,11115,3434,13
2025-11-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,31,7,4.6,27,12,11142,3446,3
2025-11-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,25,6,4.5,28,15,11170,3461,6
2025-11-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,102,6,4.5,23,6,11193,3467,7
2025-11-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,94,8,4.5,48,15,11241,3482,10
2025-12-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,87,7,4.5,38,7,11279,3489,13
2025-12-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,80,7,4.6,21,13,11300,3502,16
2025-12-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,74,6,4.5,23,8,11323,3510,10
2025-12-04,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,64,10,4.5,39,20,11362,3530,8
2025-12-05,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,55,9,4.5,27,11,11389,3541,0
2025-12-06,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,47,8,4.5,39,4,11428,3545,17
2025-12-07,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,37,10,4.5,34,7,11462,3552,4
2025-12-08,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,28,9,4.5,34,9,11496,3561,1
2025-12-09,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,103,8,4.5,29,14,11525,3575,8
2025-12-10,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,94,9,4.5,33,11,11558,3586,16
2025-12-11,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,87,7,4.6,27,9,11585,3595,15
2025-12-12,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,81,6,4.5,26,8,11611,3603,7
2025-12-13,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,75,6,4.5,33,10,11644,3613,3
2025-12-14,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,66,9,4.5,37,16,11681,3629,15
2025-12-15,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,57,9,4.5,34,9,11715,3638,0
2025-12-16,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,49,8,4.5,36,10,11751,3648,12
2025-12-17,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,41,8,4.5,31,9,11782,3657,8
2025-12-18,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,35,6,4.5,33,11,11815,3668,7
2025-12-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,26,9,4.5,43,16,11858,3684,7
2025-12-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,97,12,4.4,63,22,11921,3706,12
2025-12-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,90,7,4.5,33,7,11954,3713,12
2025-12-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,81,9,4.4,32,12,11986,3725,4
2025-12-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,73,8,4.6,51,15,12037,3740,4
2025-12-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,64,9,4.6,58,7,12095,3747,9
2025-12-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,58,6,4.5,30,3,12125,3750,6
2025-12-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,51,7,4.4,26,12,12151,3762,10
2025-12-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,41,10,4.5,51,10,12202,3772,15
2025-12-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,35,6,4.4,17,10,12219,3782,12
2025-12-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,27,8,4.5,28,13,12247,3795,4
2025-12-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Colombo,101,9,4.5,44,19,12291,3814,15
2025-01-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,97,12,4.5,49,19,240,68,14
2025-01-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,88,9,4.6,52,17,292,85,12
2025-01-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,77,11,4.5,56,11,348,96,17
2025-01-04,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,68,9,4.5,44,14,392,110,4
2025-01-05,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,57,11,4.5,59,14,451,124,3
2025-01-06,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,46,11,4.4,54,19,505,143,10
2025-01-07,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,36,10,4.4,53,12,558,155,14
2025-01-08,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,116,14,4.5,81,11,639,166,16
2025-01-09,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,106,10,4.5,65,15,704,181,13
2025-01-10,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,92,14,4.6,61,22,765,203,19
2025-01-11,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,80,12,4.5,50,23,815,226,13
2025-01-12,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,67,13,4.5,81,27,896,253,13
2025-01-13,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,55,12,4.5,64,18,960,271,4
2025-01-14,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,46,9,4.4,30,14,990,285,7
2025-01-15,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,34,12,4.4,64,26,1054,311,2
2025-01-16,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,117,11,4.4,57,21,1111,332,7
2025-01-17,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,102,15,4.6,84,24,1195,356,11
2025-01-18,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,94,8,4.5,38,14,1233,370,15
2025-01-19,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,78,16,4.5,77,24,1310,394,2
2025-01-20,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,67,11,4.5,63,19,1373,413,7
2025-01-21,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,59,8,4.5,54,17,1427,430,19
2025-01-22,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,48,11,4.5,42,17,1469,447,8
2025-01-23,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,36,12,4.5,50,27,1519,474,14
2025-01-24,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,118,12,4.5,44,23,1563,497,2
2025-01-25,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,103,15,4.5,67,20,1630,517,0
2025-01-26,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,95,8,4.5,35,9,1665,526,4
2025-01-27,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,86,9,4.5,43,12,1708,538,6
2025-01-28,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,74,12,4.5,59,16,1767,554,0
2025-01-29,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,64,10,4.4,30,18,1797,572,6
2025-01-30,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,55,9,4.5,43,6,1840,578,13
2025-01-31,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,43,12,4.4,57,12,1897,590,9
2025-02-01,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,31,12,4.6,68,15,1965,605,5
2025-02-02,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,115,10,4.6,41,19,2006,624,1
2025-02-03,BK001,Ape Gama,Martin Wickramasinghe,978-955-31-2954-3,Novel,Kandy,105,10,4.5,40,19,2046,643,3
