Book ID,Title,Author,Category,Price (Rs.),ISBN,Cover Image URL,In Stock,View Count,Rating,Search Tags,Search Count,Branch,Current Stock,Daily Sales,Branch Demand Score,Trend Score,Trend Label,,,,,,,,
REAL-075,රක්තමෘත (Raktamrutha),පොසිකා රණසිංහ,ත්‍රාසජනක (Thriller),800,978-624-5891-00-9,/images/books/unknown_thriller.jpg,TRUE,150,3.9,"රක්තමෘත, Raktamrutha, පොසිකා රණසිංහ",38,Kandy,73,32,115.1,74.32,Moderate Demand,,,,,,,,
REAL-076,උරුම් (Urum),මිලින්ද ලක්ෂාන්,නවකතා (Novel),1275,978-624-5663-76-7,/images/books/uruma.jpg,TRUE,520,3.6,"උරුම, Uruma, මිලින්ද ලක්ෂාන්, Milinda Lakshan",130,Colombo,66,8,93.6,74.72,Moderate Demand,,,,,,,,
REAL-077,ඇබිනෝල් (Abinol),සමීර මදුසංක,විද්‍යා ප්‍රබන්ධ (Sci-Fi),780,978-624-5572-32-8,/images/books/unknown_scifi.jpg,TRUE,280,3.7,"ඇබිනෝල්, Abinol, සමීර මදුසංක",70,Colombo,28,5,69.4,62.68,Moderate Demand,,,,,,,,
REAL-078,යවෙස් (Yaves),සචින්ද්‍රා ලක්ශ්‍රිණි ගුණසේකර,නවකතා (Novel),850,978-624-5891-03-0,/images/books/yavesh.jpg,FALSE,390,4.3,"යවෙස්, Yaves, සචින්ද්‍රා ලක්ශ්‍රිණි",98,Kandy,82,29,132.3,90.46,High Demand,,,,,,,,
REAL-079,සෙබළියගේ දූත ගමන,අනුලා ද සිල්වා (පරිවර්තනය),පරිවර්තන (Translation),350,978-955-656-237-8,/images/books/man_with_a_mission.jpg,TRUE,610,4.9,"සෙබළියගේ දූත ගමන, Man with a Mission, අනුලා ද සිල්වා",153,Kandy,51,18,133.9,105.38,High Demand,,,,,,,,
REAL-080,ගං තෙරේ අවතාරේ,සුදත් රොහාන් (පරිවර්තනය),ත්‍රාසජනක / පරිවර්තන,850,978-955-3909-07-7,/images/books/ghost_in_the_water.jpg,TRUE,450,4.3,"ගං තෙරේ අවතාරේ, Ghost in the Water, සුදත් රොහාන්",113,Colombo,75,23,125.1,90.02,High Demand,,,,,,,,
REAL-081,ගෝහාර් (Gohar),මුතුමුදලිගේ නිශ්ශංක,ත්‍රාසජනක / නවකතා,1000,978-955-3493-84-2,/images/books/gohar.jpg,TRUE,720,3.7,"ගෝහාර්, Gohar, මුතුමුදලිගේ නිශ්ශංක",180,Galle,73,17,128.6,94.62,High Demand,,,,,,,,
REAL-082,හෝ ලූසී ලුසී (Ho Lusi Lusi),මුතුමුදලිගේ නිශ්ශංක,නවකතා (Novel),980,978-624-5552-23-8,/images/books/ho_lusi.jpg,TRUE,250,4.1,"හෝ ලූසී ලුසී, Ho Lusi Lusi, මුතුමුදලිගේ නිශ්ශංක",63,Galle,99,36,133.1,83.42,High Demand,,,,,,,,
REAL-083,11 එලවන් (11 Eleven),මුතුමුදලිගේ නිශ්ශංක,ත්‍රාසජනක,1300,978-624-5552-14-6,/images/books/11_eleven.jpg,TRUE,310,4.3,"11 එලවන්, 11 Eleven, මුතුමුදලිගේ නිශ්ශංක",78,Colombo,48,33,133.9,92.18,High Demand,,,,,,,,
REAL-084,ඩිප්‍රෙෂන් (Depression),ධනු ජයසුන්දර,Crime Thriller,800,978-624-5577-02-6,/images/books/depression.jpg,TRUE,420,4.5,"ඩිප්‍රෙෂන්, Depression, ධනු ජයසුන්දර",105,Colombo,82,16,110.6,84.22,High Demand,,,,,,,,
REAL-085,ජෝකර් (Joker),ධනු ජයසුන්දර,Crime Thriller,950,978-624-5577-01-9,/images/books/joker.jpg,TRUE,395,3.6,"ජෝකර්, Joker, ධනු ජයසුන්දර, Crime Thriller",99,Kandy,83,14,95.65,70.23,Moderate Demand,,,,,,,,
REAL-086,සහ සස රංසි (Saha Sasa Ransi),රන්දික කඩවතආරච්චි,නවකතා (Novel),775,978-624-5577-06-4,/images/books/saha_sasa_ransi.jpg,TRUE,280,4.8,"සහ සස රංසි, Saha Sasa Ransi, රන්දික කඩවතආරච්චි",70,Kandy,85,26,122.4,86.98,High Demand,,,,,,,,
REAL-087,5D මිරකල් (5D Miracle),ධනු ජයසුන්දර,Crime Thriller,1500,978-624-5577-16-3,/images/books/5d_miracle.jpg,TRUE,510,3.5,"5D මිරකල්, 5D Miracle, ධනු ජයසුන්දර",128,Galle,57,30,135.9,91.48,High Demand,,,,,,,,
REAL-088,පර්සි ජැක්සන් සහ රාක්ෂ සයුර,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),පරිවර්තන / Fantasy,1500,978-955-697-090-0,/images/books/percy_jackson_sea_of_monsters.jpg,TRUE,890,4.4,"පර්සි ජැක්සන් සහ රාක්ෂ සයුර, Percy Jackson",223,Colombo,52,25,165.3,121.96,High Demand,,,,,,,,
REAL-089,පර්සි ජැක්සන් සහ වංගිරියේ සටන,රික් රියෝඩන් (පරි. සවින්දි ආරියතිලක),පරිවර්තන / Fantasy,1600,978-955-697-089-0,/images/books/percy_jackson_battle_of_the_labyrinth.jpg,TRUE,910,4.5,පර්සි ජැක්සන් සහ වංගිරියේ සටන,228,Kandy,67,24,165.9,122.08,High Demand,,,,,,,,
REAL-090,මරු සැඟවුණු වැල්ල,වික්ටෝරියා හෝල්ට් (පරි. කෝසලී සිරිවර්ධන),පරිවර්තන,1475,978-955-697-251-1,/images/books/shivering_sands.jpg,TRUE,460,3.9,"මරු සැඟවුණු වැල්ල, The Shivering Sands, Victoria Holt",115,Kandy,69,1,77.8,68.76,Moderate Demand,,,,,,,,
REAL-091,දඩයක්කාරයාගේ හෝරාව,වික්ටෝරියා හෝල්ට්,පරිවර්තන,1350,978-624-5638-18-5,/images/books/time_of_the_hunters_moon.jpg,TRUE,340,4.4,"දඩයක්කාරයාගේ හෝරාව, Victoria Holt",85,Colombo,84,15,101.2,77.14,Moderate Demand,,,,,,,,
REAL-092,මොනර පිලේ ශාපය (The India Fan),වික්ටෝරියා හෝල්ට්,පරිවර්තන,850,978-955-697-197-2,/images/books/india_fan_monara.jpg,TRUE,410,4.5,"මොනර පිලේ ශාපය, The India Fan, Victoria Holt",103,Colombo,98,5,87.9,73.28,Moderate Demand,,,,,,,,
REAL-093,ජුරාසික් දඩයම,චන්දන මෙන්ඩිස්,ත්‍රාසජනක / පරිවර්තන,350,978-955-96828-9-X,/images/books/jurassic_dadayama.jpg,TRUE,520,3.8,"ජුරාසික් දඩයම, Jurassic Dadayama, චන්දන මෙන්ඩිස්",130,Kandy,35,15,109.6,85.82,High Demand,,,,,,,,
REAL-094,බැස්කවිල් රුදුරු බල්ලා,ආතර් කොනන් ඩොයිල්,රහස් පරීක්ෂක / පරිවර්තන,490,978-955-1262-18-1,/images/books/hound_of_baskervilles.jpg,TRUE,890,4.8,"බැස්කවිල් රුදුරු බල්ලා, Arthur Conan Doyle, Sherlock Holmes",223,Kandy,20,36,191.3,138.76,High Demand,,,,,,,,
REAL-095,බිහිසුණු නිම්නය (The Valley of Fear),ආතර් කොනන් ඩොයිල්,රහස් පරීක්ෂක / පරිවර්තන,475,N/A,/images/books/valley_of_fear.jpg,TRUE,760,4.1,"බිහිසුණු නිම්නය, The Valley of Fear, Sherlock Holmes",190,Galle,31,20,141.8,108.46,High Demand,,,,,,,,
REAL-096,මළගිය ඇත්තෝ සාක්කි දෙති!,ආතර් කොනන් ඩොයිල්,රහස් පරීක්ෂක / පරිවර්තන,450,N/A,/images/books/malagiya_aththo.jpg,TRUE,680,4.8,"මළගිය ඇත්තෝ සාක්කි දෙති, Sherlock Holmes",170,Colombo,60,2,106.4,94.68,High Demand,,,,,,,,
REAL-097,භීෂණයේ හෝරාව (Hour of Devils),ලසිත රවීන් උමගිලිය,ත්‍රාසජනක,500,978-955-96943-1-5,/images/books/hour_of_devils.jpg,TRUE,310,5,"භීෂණයේ හෝරාව, Hour of Devils, ලසිත රවීන් උමගිලිය",78,Kandy,100,11,96.9,77.78,Moderate Demand,,,,,,,,
REAL-098,ඉව (Sniff),ලසිත රවීන් උමගිලිය,ත්‍රාසජනක (Thriller),1200,978-624-6023-05-8,/images/books/sniff_iwa.jpg,TRUE,480,3.9,"ඉව, Sniff, Iwa, ලසිත රවීන් උමගිලිය",120,Kandy,33,2,81.4,74.38,Moderate Demand,,,,,,,,
REAL-099,මනම්පිටියේ භීෂණය,ලසිත රවීන් උමගිලිය,රහස් පරීක්ෂක,650,978-955-51166-6-4,/images/books/curse_of_manampitiya.jpg,TRUE,620,4,"මනම්පිටියේ භීෂණය, Curse of Manampitiya, CID",155,Kandy,33,19,127.6,97.72,High Demand,,,,,,,,
REAL-100,බර්මියුඩා අබිරහස,ලසිත රවීන් උමගිලිය,ත්‍රාසජනක,400,978-955-51166-7-1,/images/books/bermuda_triangle.jpg,TRUE,540,4.3,"බර්මියුඩා අබිරහස, Bermuda Triangle",135,Kandy,56,27,140.2,100.54,High Demand,,,,,,,,
REAL-101,ඩ්‍රැකියුලාගේ දියණිය,ලසිත රවීන් උමගිලිය,ත්‍රාසජනක,400,N/A,/images/books/draculas_daughter.jpg,TRUE,390,3.5,"ඩ්‍රැකියුලාගේ දියණිය, Dracula's Daughter",98,Kandy,49,30,126.3,84.96,High Demand,,,,,,,,
REAL-102,ඇතුල්වීම තහනම් (No Entry),ලසිත රවීන් උමගිලිය,රහස් පරීක්ෂක,500,978-955-1596-34-7,/images/books/no_entry.jpg,TRUE,710,4.1,"ඇතුල්වීම තහනම්, No Entry, CID",178,Galle,34,6,109.9,93.98,High Demand,,,,,,,,
REAL-103,ඩූ OR ඩයි (Do or Die),ලසිත රවීන් උමගිලිය,ත්‍රාසජනක,950,978-624-6023-10-2,/images/books/do_or_die.jpg,TRUE,520,4.6,"ඩූ OR ඩයි, Do or Die, ලසිත රවීන් උමගිලිය",130,Kandy,55,20,127.6,97.42,High Demand,,,,,,,,
REAL-104,හෙමරිජ් මන්දිරයේ අබිරහස,ලසිත රවීන් උමගිලිය,ත්‍රාසජනක,400,978-955-98943-5-8,/images/books/haemorrhage_mystery.jpg,TRUE,380,4.4,"හෙමරිජ් මන්දිරයේ අබිරහස, The Mystery of the Haemorrhage",95,Galle,58,15,104.4,82.18,High Demand,,,,,,,,
REAL-105,ද කේස් ඔෆ් ද බියුටිෆුල් බෙගර්,අර්ල් ස්ටැන්ලි ගාඩ්නර්,රහස් පරීක්ෂක,600,978-955-1596-53-8,/images/books/beautiful_beggar.jpg,TRUE,450,4.6,"ද කේස් ඔෆ් ද බියුටිෆුල් බෙගර්, Perry Mason",113,Colombo,37,8,98.1,85.42,High Demand,,,,,,,,
REAL-106,පිපා ෆිට්ස්-අමෝබිගේ ඝාතන ලිපිගොනුව,හොලී ජැක්සන්,ත්‍රාසජනක / පරිවර්තන,2400,978-624-6570-31-6,/images/books/good_girls_guide_to_murder.jpg,TRUE,1250,4.7,"A Good Girl's Guide to Murder, හොලී ජැක්සන්",313,Kandy,52,26,199.1,148.32,High Demand,,,,,,,,
REAL-107,සේපාලිකා 1 (Sepalika Book-01),චෙරි මින්ෂි (Cherry Minshi),නවකතා (Novel),2350,978-624-6570-51-4,/images/books/sepalika_1.jpg,TRUE,890,4.8,"සේපාලිකා 1, Sepalika Book-01, චෙරි මින්ෂි",223,Galle,29,22,163.3,126.66,High Demand,,,,,,,,
REAL-108,සේපාලිකා 2 (Sepalika Book-02),චෙරි මින්ෂි (Cherry Minshi),නවකතා (Novel),2350,978-624-6570-52-1,/images/books/sepalika_2.jpg,TRUE,860,4.4,"සේපාලිකා 2, Sepalika Book-02, චෙරි මින්ෂි",215,Galle,70,36,184.8,127.06,High Demand,,,,,,,,
REAL-109,එක්ස්කැවේෂන් (Excavation),ජේම්ස් රොලින්ස්,පරිවර්තන,2250,978-955-3727-59-6,/images/books/excavation.jpg,TRUE,124,4.7,"එක්ස්කැවේෂන්, Excavation, ජේම්ස් රොලින්ස්",31,Colombo,89,23,102.92,73.464,Moderate Demand,,,,,,,,
REAL-110,භ්‍රාන්තිය (Bhranthiya),දිමුතු රුවන්,නවකතා (Novel),1450,978-624-6570-59-0,/images/books/bhranthiya.jpg,TRUE,310,3.5,"භ්‍රාන්තිය, Bhranthiya, දිමුතු රුවන්",78,Kandy,42,10,79.9,64.78,Moderate Demand,,,,,,,,
REAL-111,මරකත ඵලකය,නෙතිඳු වරාපිටිය,නවකතා (Novel),1850,978-624-5579-60-0,/images/books/marakata_walakaya.jpg,TRUE,580,5,"මරකත ඵලකය, මරකත පිළිලය 2, නෙතිඳු වරාපිටිය",145,Colombo,68,25,146.4,108.58,High Demand,,,,,,,,
REAL-112,Lifeline,දූපතේ ජීවිතේ,සෞම්‍ය සඳරුවන් ලියනගේ,තීරු ලිපි,800,978-624-5579-87-7,/images/books/lifeline.jpg,TRUE,4,4,0,Colombo,55,33,106.03,68.926,Moderate Demand,,,,,,,,
REAL-113,ගුප්ත (Guptha),භද්‍රජි මහින්ද ජයතිලක,ප්‍රබන්ධ (Fiction),450,978-955-3727-42-8,/images/books/guptha.jpg,TRUE,420,4.1,"ගුප්ත, Guptha, භද්‍රජි මහින්ද ජයතිලක",105,Galle,61,1,76.6,69.52,Moderate Demand,,,,,,,,
REAL-114,ඔහුගේ මතක හද රැඳේ...,කොලීන් හූවර්,පරිවර්තන,1950,978-624-6570-10-1,/images/books/reminders_of_him.jpg,TRUE,950,4.2,"Reminders of Him, කොලීන් හූවර්",238,Galle,73,17,152.1,114.72,High Demand,,,,,,,,
REAL-115,නොක්නරී අඳුරු සෙවණැලි,ටානා ෆ්‍රෙන්ච්,පරිවර්තන,2450,978-624-5579-77-8,/images/books/in_the_woods.jpg,TRUE,645,4.5,"නොක්නරී අඳුරු සෙවණැලි, In the Woods, ටානා ෆ්‍රෙන්ච්",161,Kandy,35,1,98.55,90.61,High Demand,,,,,,,,
REAL-116,මරකත නිම්නය - මරකත පිළිලය 3,නෙතිඳු වරාපිටිය,නවකතා,1850,978-624-6570-12-5,/images/books/marakata_nimanaya.jpg,TRUE,512,4.3,"මරකත නිම්නය, නෙතිඳු වරාපිටිය",128,Kandy,39,30,143.96,102.932,High Demand,,,,,,,,
REAL-117,මරකත පිළිලය (Marakatha Pililaya),නෙතිඳු වරාපිටිය,නවකතා,1500,978-624-5579-04-4,/images/books/marakatha_pililaya.jpg,TRUE,890,3.5,"මරකත පිළිලය, Marakatha Pililaya, නෙතිඳු වරාපිටිය",223,Galle,84,18,142.3,102.36,High Demand,,,,,,,,
REAL-118,රාවණ් ලියෝ (Ravan Leo),ප්‍රදීප් රත්නායක,නවකතා,1100,978-624-5579-05-1,/images/books/ravan_leo.jpg,TRUE,340,4.3,"රාවණ් ලියෝ, Ravan Leo, ප්‍රදීප් රත්නායක",85,Galle,96,25,120.2,82.74,High Demand,,,,,,,,
REAL-119,සොල්ට්මාෂ් අබිරහස,එලී ග්‍රිෆිත්ස්,පරිවර්තන,1900,978-624-5579-43-3,/images/books/soltmash_abirahasa.jpg,TRUE,720,3.9,"සොල්ට්මාෂ් අබිරහස, Elly Griffiths",180,Colombo,41,7,110.6,92.22,High Demand,,,,,,,,
REAL-120,1925 (Once Upon a Time in Ceylon),ඉමේෂ් මධුශංක යාපා,නවකතා (Novel),1850,978-955-3727-66-4,/images/books/1925_ceylon.jpg,TRUE,450,5,"1925, Once Upon a Time in Ceylon, ඉමේෂ් මධුශංක යාපා",113,Kandy,60,20,126.1,97.52,High Demand,,,,,,,,
REAL-121,1932 (Under the Shades of Himalayas),ඉමේෂ් මධුශංක යාපා,නවකතා,1850,978-624-5579-54-9,/images/books/1932_himalayas.jpg,TRUE,520,3.8,"1932, Under the Shades of Himalayas",130,Kandy,56,3,85.6,74.12,Moderate Demand,,,,,,,,
REAL-122,පෙට් සෙමෙට්‍රි (Pet Sematary),ස්ටීවන් කිං,පරිවර්තන,2450,978-955-3727-49-7,/images/books/pet_sematary.jpg,TRUE,890,3.6,"පෙට් සෙමෙට්‍රි, Pet Sematary, ස්ටීවන් කිං",223,Galle,86,6,119.3,93.76,High Demand,,,,,,,,
REAL-123,නිමාවක නිල් පැය (The Blue Hour),පෝලා හෝකින්ස්,පරිවර්තන,2000,978-624-6570-32-3,/images/books/the_blue_hour.jpg,TRUE,760,3.8,"නිමාවක නිල් පැය, The Blue Hour, පෝලා හෝකින්ස්",190,Galle,94,33,164.8,108.96,High Demand,,,,,,,,
